Ticker,Type,Contract_Name,Last_Trade_Date,Strike,Last_Price,Bid,Ask,Change,Pct_Change,Volume,Open_Interest,Implied_Volatility,Ticker_Price,Avg_Price,Likely_Price,Profit_Pct,Flag
SID,Call,SID210319C00010000,2021-02-08 9:30AM EST,10.0,0.05,0.0,0.15,0.0,-,1,139,109.38%,6.1,0.075,0.05,0.008196721311475409,no
SID,Put,SID210319P00002000,2021-02-02 12:53PM EST,2.0,0.05,0.0,0.05,0.0,-,5,35,198.44%,6.1,0.025,0.025,0.0125,no
SID,Put,SID210319P00004000,2021-02-05 11:20AM EST,4.0,0.1,0.0,0.15,0.0,-,60,61,109.38%,6.1,0.075,0.075,0.01875,no
SID,Put,SID210319P00005000,2021-02-08 11:25AM EST,5.0,0.17,0.1,0.3,0.0,-,1,60,89.84%,6.1,0.2,0.17,0.034,no
SID,Put,SID210319P00006000,2021-02-12 12:09PM EST,6.0,0.5,0.45,0.7,0.09,+21.95%,5,142,86.33%,6.1,0.575,0.5,0.08333333333333333,yes
SID,Put,SID210319P00007000,2021-02-08 10:57AM EST,7.0,1.03,1.05,1.35,0.0,-,1,2,83.59%,6.1,1.2000000000000002,1.03,0.14714285714285716,no
SID,Put,SID210319P00008000,2021-02-08 9:44AM EST,8.0,1.71,1.95,2.25,0.0,-,50,51,98.44%,6.1,2.1,1.71,0.21375,no
ACH,Call,ACH210319C00008000,2021-01-29 1:00PM EST,8.0,0.7,0.65,1.85,0.0,-,1,1,78.32%,8.8,1.25,0.7,0.07954545454545453,no
ACH,Call,ACH210319C00009000,2021-02-11 3:37PM EST,9.0,0.5,0.45,0.95,-0.1,-16.67%,1,16,74.80%,8.8,0.7,0.5,0.05681818181818181,yes
ACH,Call,ACH210319C00010000,2021-02-08 3:52PM EST,10.0,0.3,0.15,0.65,0.0,-,6,12,77.54%,8.8,0.4,0.3,0.03409090909090909,no
ACH,Call,ACH210319C00011000,2021-01-19 1:33PM EST,11.0,0.15,0.05,0.85,0.0,-,-,10,106.64%,8.8,0.45,0.15,0.017045454545454544,no
ACH,Call,ACH210319C00012000,2021-01-27 9:30AM EST,12.0,0.1,0.0,0.55,0.0,-,10,10,104.69%,8.8,0.275,0.1,0.011363636363636364,no
ACH,Call,ACH210319C00013000,2021-01-19 12:06AM EST,13.0,0.1,0.0,0.35,0.0,-,-,30,105.08%,8.8,0.175,0.1,0.011363636363636364,no
ACH,Put,ACH210319P00008000,2021-02-09 3:23PM EST,8.0,0.48,0.1,0.65,0.0,-,5,6,70.12%,8.8,0.375,0.375,0.046875,yes
ACH,Put,ACH210319P00009000,2021-01-27 3:23PM EST,9.0,1.48,0.6,1.15,0.0,-,1,0,72.27%,8.8,0.875,0.875,0.09722222222222222,no
RS,Call,RS210319C00085000,2020-10-22 9:52AM EST,85.0,26.6,31.7,35.9,0.0,-,5,7,0.00%,125.59,33.8,26.6,0.21180030257186086,no
RS,Call,RS210319C00095000,2021-01-11 11:21AM EST,95.0,37.5,28.0,32.0,0.0,-,22,32,77.20%,125.59,30.0,30.0,0.23887252169758735,no
RS,Call,RS210319C00100000,2021-02-02 1:54PM EST,100.0,21.21,23.1,27.6,0.0,-,1,3,74.41%,125.59,25.35,21.21,0.1688828728401943,no
RS,Call,RS210319C00105000,2021-01-27 10:35AM EST,105.0,16.65,19.6,22.6,0.0,-,1,3,63.06%,125.59,21.1,16.65,0.13257424954216102,no
RS,Call,RS210319C00110000,2021-01-29 12:15PM EST,110.0,16.5,15.8,17.1,0.0,-,2,7,46.51%,125.59,16.450000000000006,16.450000000000006,0.1309817660641771,no
RS,Call,RS210319C00115000,2021-01-28 3:26PM EST,115.0,7.8,11.5,12.4,0.0,-,2,10,38.70%,125.59,11.95,7.8,0.06210685564137273,no
RS,Call,RS210319C00120000,2021-02-04 3:05PM EST,120.0,7.45,7.9,8.7,0.0,-,1,34,37.06%,125.59,8.3,7.45,0.059320009554900875,no
RS,Call,RS210319C00125000,2021-02-12 12:57PM EST,125.0,4.9,4.9,5.5,1.28,+35.36%,2,123,34.61%,125.59,5.2,4.9,0.039015845210605936,no
RS,Call,RS210319C00130000,2021-02-12 3:36PM EST,130.0,2.81,2.6,3.1,0.66,+30.70%,5,107,32.62%,125.59,2.85,2.81,0.02237439286567402,yes
RS,Call,RS210319C00135000,2021-02-11 11:48AM EST,135.0,0.97,1.1,1.6,0.0,-,5,72,31.67%,125.59,1.35,0.97,0.0077235448682219906,no
RS,Call,RS210319C00140000,2021-02-11 12:27PM EST,140.0,0.38,0.35,0.8,0.0,-,10,19,31.69%,125.59,0.575,0.38,0.0030257186081694407,no
RS,Call,RS210319C00145000,2021-02-05 9:47AM EST,145.0,0.4,0.0,0.4,0.0,-,13,313,32.28%,125.59,0.2,0.2,0.001592483477983916,no
RS,Call,RS210319C00150000,2021-01-19 12:06AM EST,150.0,1.1,0.0,0.0,0.0,-,-,0,12.50%,125.59,0.0,0.0,0.0,no
RS,Call,RS210319C00155000,2021-01-12 11:41AM EST,155.0,0.85,0.0,0.0,0.0,-,1,101,12.50%,125.59,0.0,0.0,0.0,no
RS,Call,RS210319C00170000,2021-01-19 12:06AM EST,170.0,0.3,0.0,0.0,0.0,-,-,0,25.00%,125.59,0.0,0.0,0.0,no
RS,Put,RS210319P00070000,2020-07-21 10:20AM EST,70.0,3.0,1.3,1.85,0.0,-,1,8,142.68%,125.59,1.5750000000000002,1.5750000000000002,0.022500000000000003,no
RS,Put,RS210319P00075000,2020-09-28 12:25PM EST,75.0,1.77,0.95,1.3,0.0,-,7,8,118.36%,125.59,1.125,1.125,0.015,no
RS,Put,RS210319P00080000,2020-12-18 2:57PM EST,80.0,0.3,0.0,0.2,0.0,-,8,11,68.16%,125.59,0.1,0.1,0.00125,no
RS,Put,RS210319P00085000,2020-07-21 10:52AM EST,85.0,7.1,3.4,4.4,0.0,-,-,4,137.48%,125.59,3.9,3.9,0.04588235294117647,no
RS,Put,RS210319P00090000,2021-01-29 12:43PM EST,90.0,0.8,0.0,0.3,0.0,-,4,17,55.37%,125.59,0.15,0.15,0.0016666666666666663,no
RS,Put,RS210319P00095000,2020-09-22 2:46PM EST,95.0,7.5,0.0,0.0,0.0,-,-,0,25.00%,125.59,0.0,0.0,0.0,no
RS,Put,RS210319P00100000,2020-12-30 3:47PM EST,100.0,1.45,1.4,1.95,0.0,-,2,8,70.07%,125.59,1.6749999999999998,1.45,0.0145,no
RS,Put,RS210319P00105000,2021-01-08 2:11PM EST,105.0,0.97,0.5,1.1,0.0,-,1,2,51.66%,125.59,0.8,0.8,0.007619047619047619,no
RS,Put,RS210319P00110000,2021-02-10 3:23PM EST,110.0,1.11,0.8,1.2,0.0,-,21,369,42.94%,125.59,1.0,1.0,0.00909090909090909,no
RS,Put,RS210319P00115000,2021-01-29 1:32PM EST,115.0,6.4,1.6,2.05,0.0,-,4,831,40.89%,125.59,1.825,1.825,0.0158695652173913,no
RS,Put,RS210319P00120000,2021-01-26 9:40AM EST,120.0,4.3,2.75,3.4,0.0,-,1,17,39.20%,125.59,3.075,3.075,0.025625,no
RS,Put,RS210319P00125000,2021-01-12 9:43AM EST,125.0,4.9,0.0,0.0,0.0,-,13,14,0.39%,125.59,0.0,0.0,0.0,yes
RS,Put,RS210319P00130000,2021-01-06 1:04PM EST,130.0,7.09,8.9,10.4,0.0,-,1,1,52.27%,125.59,9.65,7.09,0.054538461538461536,no
RS,Put,RS210319P00135000,2021-01-06 1:04PM EST,135.0,9.43,11.5,14.0,0.0,-,1,1,54.32%,125.59,12.75,9.43,0.06985185185185185,no
CLF,Call,CLF210319C00003000,2021-01-14 9:41AM EST,3.0,15.1,11.95,16.0,0.0,-,1,0,441.41%,16.6,13.975,13.975,0.841867469879518,no
CLF,Call,CLF210319C00007000,2020-12-23 1:36PM EST,7.0,7.45,9.3,9.5,0.0,-,3,21,0.00%,16.6,9.4,7.45,0.4487951807228915,no
CLF,Call,CLF210319C00008000,2021-01-29 3:22PM EST,8.0,7.45,7.15,10.55,0.0,-,2,28,180.08%,16.6,8.850000000000003,7.45,0.4487951807228915,no
CLF,Call,CLF210319C00009000,2021-02-03 3:42PM EST,9.0,6.25,6.7,9.25,0.0,-,26,54,174.22%,16.6,7.975,6.25,0.3765060240963855,no
CLF,Call,CLF210319C00010000,2021-02-12 9:42AM EST,10.0,6.5,4.95,8.3,0.8,+14.04%,5,269,82.81%,16.6,6.625,6.5,0.39156626506024095,no
CLF,Call,CLF210319C00011000,2021-02-12 3:13PM EST,11.0,5.64,4.5,7.35,0.39,+7.43%,1,73,122.27%,16.6,5.925,5.64,0.33975903614457825,no
CLF,Call,CLF210319C00012000,2021-02-12 1:40PM EST,12.0,4.9,4.45,5.1,-0.05,-1.01%,22,540,85.16%,16.6,4.775,4.775,0.2876506024096386,no
CLF,Call,CLF210319C00013000,2021-02-12 2:44PM EST,13.0,3.85,3.8,3.95,-0.2,-4.94%,8,1194,79.10%,16.6,3.875,3.85,0.2319277108433735,no
CLF,Call,CLF210319C00014000,2021-02-12 3:44PM EST,14.0,3.05,2.94,3.1,-0.2,-6.15%,8,816,73.14%,16.6,3.02,3.02,0.18192771084337347,no
CLF,Call,CLF210319C00015000,2021-02-12 3:24PM EST,15.0,2.36,2.32,2.43,-0.23,-8.88%,521,3970,75.98%,16.6,2.375,2.36,0.14216867469879516,no
CLF,Call,CLF210319C00016000,2021-02-12 3:58PM EST,16.0,1.76,1.73,1.79,-0.22,-11.11%,421,3771,73.83%,16.6,1.76,1.76,0.10602409638554217,no
CLF,Call,CLF210319C00017000,2021-02-12 3:46PM EST,17.0,1.32,1.31,1.32,-0.12,-8.33%,278,11111,74.90%,16.6,1.315,1.315,0.0792168674698795,yes
CLF,Call,CLF210319C00018000,2021-02-12 3:51PM EST,18.0,0.97,0.96,0.98,-0.1,-9.35%,243,6582,75.98%,16.6,0.97,0.97,0.05843373493975902,no
CLF,Call,CLF210319C00019000,2021-02-12 3:33PM EST,19.0,0.71,0.7,0.72,-0.11,-13.41%,518,15054,76.95%,16.6,0.71,0.71,0.042771084337349385,no
CLF,Call,CLF210319C00020000,2021-02-12 3:50PM EST,20.0,0.52,0.52,0.55,-0.07,-11.86%,243,8491,79.10%,16.6,0.535,0.52,0.031325301204819266,no
CLF,Call,CLF210319C00021000,2021-02-12 1:51PM EST,21.0,0.39,0.37,0.5,-0.07,-15.22%,42,26489,83.30%,16.6,0.435,0.39,0.023493975903614458,no
CLF,Call,CLF210319C00022000,2021-02-12 3:21PM EST,22.0,0.31,0.27,0.33,-0.02,-6.06%,414,1357,82.42%,16.6,0.30000000000000004,0.30000000000000004,0.01807228915662651,no
CLF,Call,CLF210319C00023000,2021-02-12 10:42AM EST,23.0,0.23,0.22,0.27,-0.03,-11.54%,50,3237,85.74%,16.6,0.245,0.23,0.013855421686746987,no
CLF,Call,CLF210319C00024000,2021-02-10 12:48PM EST,24.0,0.2,0.16,0.21,0.0,-,18,572,86.72%,16.6,0.185,0.185,0.011144578313253009,no
CLF,Call,CLF210319C00025000,2021-02-12 9:30AM EST,25.0,0.17,0.13,0.17,0.01,+6.25%,21,11354,89.26%,16.6,0.15000000000000002,0.15000000000000002,0.009036144578313254,no
CLF,Call,CLF210319C00026000,2021-02-08 2:40PM EST,26.0,0.1,0.1,0.15,-0.06,-37.50%,1,362,91.80%,16.6,0.125,0.1,0.006024096385542168,no
CLF,Call,CLF210319C00027000,2021-02-12 3:50PM EST,27.0,0.1,0.08,0.12,0.0,-,1,5428,93.36%,16.6,0.1,0.1,0.006024096385542168,no
CLF,Put,CLF210319P00003000,2021-02-09 2:54PM EST,3.0,0.05,0.0,0.07,0.0,-,-,30,303.13%,16.6,0.035,0.035,0.011666666666666669,no
CLF,Put,CLF210319P00007000,2021-01-28 2:22PM EST,7.0,0.05,0.0,0.08,0.0,-,30,33,143.75%,16.6,0.04,0.04,0.005714285714285714,no
CLF,Put,CLF210319P00008000,2021-02-10 12:34PM EST,8.0,0.04,0.0,0.09,0.0,-,27,53,126.56%,16.6,0.045,0.04,0.005,no
CLF,Put,CLF210319P00009000,2021-01-20 2:49PM EST,9.0,0.01,0.0,0.1,0.0,-,22,32,110.16%,16.6,0.05,0.01,0.0011111111111111113,no
CLF,Put,CLF210319P00010000,2021-02-10 3:11PM EST,10.0,0.05,0.01,0.13,0.0,-,27,205,99.22%,16.6,0.07,0.05,0.005,no
CLF,Put,CLF210319P00011000,2021-02-12 12:27PM EST,11.0,0.1,0.02,0.16,0.01,+11.11%,1,644,87.50%,16.6,0.09,0.09,0.008181818181818179,no
CLF,Put,CLF210319P00012000,2021-02-12 3:07PM EST,12.0,0.15,0.11,0.17,0.03,+25.00%,37,5438,80.27%,16.6,0.14,0.14,0.011666666666666669,no
CLF,Put,CLF210319P00013000,2021-02-12 1:23PM EST,13.0,0.26,0.23,0.29,0.0,-,14,1728,77.73%,16.6,0.26,0.26,0.02,no
CLF,Put,CLF210319P00014000,2021-02-12 3:46PM EST,14.0,0.45,0.42,0.45,-0.01,-2.17%,5,2470,74.22%,16.6,0.435,0.435,0.031071428571428576,no
CLF,Put,CLF210319P00015000,2021-02-12 2:11PM EST,15.0,0.72,0.74,0.78,-0.01,-1.37%,76,2459,75.10%,16.6,0.76,0.72,0.048,no
CLF,Put,CLF210319P00016000,2021-02-12 3:47PM EST,16.0,1.18,1.16,1.18,-0.06,-4.84%,83,1940,74.32%,16.6,1.17,1.17,0.073125,yes
CLF,Put,CLF210319P00017000,2021-02-12 3:03PM EST,17.0,1.71,1.69,1.78,0.03,+1.79%,226,1103,75.98%,16.6,1.735,1.71,0.10058823529411763,no
CLF,Put,CLF210319P00018000,2021-02-10 3:22PM EST,18.0,2.47,2.32,2.4,0.05,+2.07%,100,524,75.39%,16.6,2.36,2.36,0.1311111111111111,no
CLF,Put,CLF210319P00019000,2021-02-11 11:03AM EST,19.0,2.93,3.05,3.2,0.0,-,3,232,77.83%,16.6,3.125,2.93,0.1542105263157895,no
CLF,Put,CLF210319P00020000,2021-02-10 12:53PM EST,20.0,3.75,3.85,4.0,0.0,-,3,652,78.52%,16.6,3.925,3.75,0.1875,no
CLF,Put,CLF210319P00021000,2021-02-10 10:43AM EST,21.0,5.55,4.75,4.85,0.0,-,1,9,80.86%,16.6,4.8,4.8,0.22857142857142854,no
CLF,Put,CLF210319P00022000,2021-02-12 11:37AM EST,22.0,5.63,5.65,5.75,-0.42,-6.94%,6,4,82.42%,16.6,5.7,5.63,0.2559090909090909,no
CLF,Put,CLF210319P00023000,2021-01-25 11:45AM EST,23.0,6.85,6.55,6.7,0.48,+7.54%,1,1,83.79%,16.6,6.625,6.625,0.2880434782608696,no
CLF,Put,CLF210319P00024000,2021-01-21 10:23AM EST,24.0,7.55,7.5,9.3,0.0,-,1,1,147.95%,16.6,8.4,7.55,0.3145833333333333,no
CLF,Put,CLF210319P00025000,2021-01-21 10:17AM EST,25.0,8.5,7.55,9.7,0.0,-,8,17,98.24%,16.6,8.625,8.5,0.34,no
CLF,Put,CLF210319P00027000,2021-01-19 12:12AM EST,27.0,9.1,9.75,11.8,0.0,-,-,1,126.17%,16.6,10.775,9.1,0.337037037037037,no
STLD,Call,STLD210319C00029000,2021-02-10 2:49PM EST,29.0,9.8,9.9,10.9,0.0,-,1,1,54.69%,39.33,10.4,9.8,0.2491736587846428,no
STLD,Call,STLD210319C00032000,2021-02-11 1:22PM EST,32.0,6.4,6.8,8.3,0.0,-,5,8,50.78%,39.33,7.550000000000002,6.4,0.1627256547165014,no
STLD,Call,STLD210319C00033000,2021-02-12 1:03PM EST,33.0,6.5,6.5,6.8,1.28,+24.52%,2,2,56.15%,39.33,6.65,6.5,0.16526824307144675,no
STLD,Call,STLD210319C00034000,2021-02-12 12:03PM EST,34.0,5.6,5.5,5.9,0.7,+14.29%,2,20,53.03%,39.33,5.7,5.6,0.14238494787693873,no
STLD,Call,STLD210319C00035000,2021-02-12 2:42PM EST,35.0,4.7,4.5,5.0,0.3,+6.82%,6,37,49.12%,39.33,4.75,4.7,0.11950165268243072,no
STLD,Call,STLD210319C00036000,2021-02-10 2:45PM EST,36.0,3.7,4.0,4.3,0.0,-,1,38,49.95%,39.33,4.15,3.7,0.09407576913297737,no
STLD,Call,STLD210319C00037000,2021-02-12 12:04PM EST,37.0,3.26,3.3,3.5,0.26,+8.67%,2,71,46.68%,39.33,3.4,3.26,0.0828883803712179,no
STLD,Call,STLD210319C00038000,2021-02-12 1:21PM EST,38.0,2.63,2.6,2.9,0.73,+38.42%,5,63,46.83%,39.33,2.75,2.63,0.06687007373506229,no
STLD,Call,STLD210319C00039000,2021-02-12 2:34PM EST,39.0,2.11,2.05,2.25,0.21,+11.05%,3,180,44.34%,39.33,2.15,2.11,0.05364861428934655,no
STLD,Call,STLD210319C00040000,2021-02-12 11:29AM EST,40.0,1.5,1.55,1.8,0.0,-,10,233,44.53%,39.33,1.675,1.5,0.03813882532418002,yes
STLD,Call,STLD210319C00041000,2021-02-11 2:26PM EST,41.0,1.0,1.15,1.4,0.0,-,2,39,44.29%,39.33,1.275,1.0,0.025425883549453344,no
STLD,Call,STLD210319C00042000,2021-02-11 2:11PM EST,42.0,0.7,0.9,1.0,0.0,-,5,63,42.38%,39.33,0.95,0.7,0.01779811848461734,no
STLD,Call,STLD210319C00043000,2021-02-11 10:05AM EST,43.0,0.6,0.65,0.8,0.05,+9.09%,1,87,43.70%,39.33,0.7250000000000001,0.6,0.015255530129672006,no
STLD,Call,STLD210319C00044000,2021-02-10 3:26PM EST,44.0,0.4,0.45,0.65,0.0,-,1,27,45.22%,39.33,0.55,0.4,0.010170353419781338,no
STLD,Call,STLD210319C00045000,2021-02-11 12:30PM EST,45.0,0.21,0.3,0.4,0.0,-,9,254,42.38%,39.33,0.35,0.21,0.005339435545385202,no
STLD,Call,STLD210319C00046000,2021-02-03 2:30PM EST,46.0,0.25,0.2,0.4,0.0,-,2,6,46.83%,39.33,0.30000000000000004,0.25,0.006356470887363336,no
STLD,Call,STLD210319C00047000,2021-02-12 11:53AM EST,47.0,0.19,0.1,0.3,-0.01,-5.00%,4,1,46.97%,39.33,0.2,0.19,0.004830917874396136,no
STLD,Call,STLD210319C00048000,2021-02-08 9:41AM EST,48.0,0.35,0.05,0.25,0.0,-,1,3,48.54%,39.33,0.15,0.15,0.0038138825324180014,no
STLD,Call,STLD210319C00049000,2021-01-26 11:11AM EST,49.0,0.15,0.0,0.55,0.0,-,10,11,53.32%,39.33,0.275,0.15,0.0038138825324180014,no
STLD,Call,STLD210319C00050000,2021-02-08 9:35AM EST,50.0,0.05,0.0,0.45,0.0,-,1,68,54.20%,39.33,0.225,0.05,0.0012712941774726673,no
STLD,Put,STLD210319P00029000,2021-02-10 3:27PM EST,29.0,0.1,0.0,0.4,0.0,-,1,3,67.58%,39.33,0.2,0.1,0.003448275862068966,no
STLD,Put,STLD210319P00030000,2021-02-12 1:34PM EST,30.0,0.15,0.0,0.25,-0.02,-11.76%,1,28,55.47%,39.33,0.125,0.125,0.0041666666666666675,no
STLD,Put,STLD210319P00031000,2021-02-09 2:23PM EST,31.0,0.2,0.1,0.25,0.0,-,1,4,53.71%,39.33,0.175,0.175,0.0056451612903225794,no
STLD,Put,STLD210319P00032000,2021-02-12 3:27PM EST,32.0,0.24,0.15,0.3,-0.11,-31.43%,1,375,50.98%,39.33,0.225,0.225,0.007031249999999999,no
STLD,Put,STLD210319P00033000,2021-02-10 3:34PM EST,33.0,0.35,0.25,0.4,-0.05,-12.50%,2,81,50.00%,39.33,0.325,0.325,0.00984848484848485,no
STLD,Put,STLD210319P00034000,2021-02-11 12:23PM EST,34.0,0.55,0.35,0.55,0.0,-,5,106,52.34%,39.33,0.45,0.45,0.013235294117647059,no
STLD,Put,STLD210319P00035000,2021-02-12 3:28PM EST,35.0,0.55,0.5,0.65,-0.3,-35.29%,1,1305,48.54%,39.33,0.575,0.55,0.015714285714285715,no
STLD,Put,STLD210319P00036000,2021-02-11 2:49PM EST,36.0,0.95,0.7,0.85,0.0,-,2,135,46.78%,39.33,0.7749999999999999,0.7749999999999999,0.02152777777777777,no
STLD,Put,STLD210319P00037000,2021-02-12 3:28PM EST,37.0,1.05,0.95,1.1,-0.45,-30.00%,2,24,45.02%,39.33,1.025,1.025,0.0277027027027027,no
STLD,Put,STLD210319P00038000,2021-02-09 10:27AM EST,38.0,1.75,1.3,1.5,0.0,-,10,39,45.26%,39.33,1.4,1.4,0.036842105263157884,no
STLD,Put,STLD210319P00039000,2021-02-12 12:58PM EST,39.0,1.85,1.75,1.9,-0.4,-17.78%,350,191,43.90%,39.33,1.825,1.825,0.0467948717948718,no
RGLD,Call,RGLD210319C00097500,2021-02-08 11:58AM EST,97.5,12.79,14.0,14.9,0.0,-,5,15,46.34%,111.03,14.45,12.79,0.11519409168693145,no
RGLD,Call,RGLD210319C00100000,2021-02-11 2:56PM EST,100.0,11.81,12.2,13.2,0.0,-,10,7,48.93%,111.03,12.7,11.81,0.10636764838331984,no
RGLD,Call,RGLD210319C00105000,2021-02-11 12:00PM EST,105.0,8.64,8.3,8.8,0.0,-,6,1043,40.49%,111.03,8.55,8.55,0.07700621453661173,no
RGLD,Call,RGLD210319C00110000,2021-02-12 3:53PM EST,110.0,5.6,5.3,5.8,0.6,+12.00%,13,112,39.77%,111.03,5.55,5.55,0.049986490137800585,no
RGLD,Call,RGLD210319C00115000,2021-02-12 3:29PM EST,115.0,3.6,3.3,3.7,0.11,+3.15%,30,82,40.28%,111.03,3.5,3.5,0.03152301179861298,yes
RGLD,Call,RGLD210319C00120000,2021-02-12 2:47PM EST,120.0,2.24,1.9,2.2,0.24,+12.00%,9,225,40.27%,111.03,2.05,2.05,0.018463478339187604,no
RGLD,Call,RGLD210319C00125000,2021-02-11 3:32PM EST,125.0,1.39,1.05,1.5,0.24,+20.87%,1,128,43.19%,111.03,1.275,1.275,0.01148338286949473,no
RGLD,Call,RGLD210319C00130000,2021-02-12 2:15PM EST,130.0,0.8,0.45,1.0,0.1,+14.29%,7,52,45.31%,111.03,0.725,0.725,0.00652976672971269,no
RGLD,Call,RGLD210319C00135000,2021-02-01 3:08PM EST,135.0,0.4,0.35,0.55,0.0,-,40,43,45.02%,111.03,0.45,0.4,0.003602629919841485,no
RGLD,Call,RGLD210319C00140000,2021-02-11 2:32PM EST,140.0,0.25,0.2,0.45,0.0,-,195,196,48.93%,111.03,0.325,0.25,0.0022516436999009282,no
RGLD,Call,RGLD210319C00145000,2021-02-04 10:24AM EST,145.0,0.4,0.0,0.65,0.0,-,1,0,51.12%,111.03,0.325,0.325,0.002927136809871206,no
RGLD,Put,RGLD210319P00075000,2021-01-19 9:36AM EST,75.0,0.25,0.0,0.3,0.0,-,-,3,65.14%,111.03,0.15,0.15,0.002,no
RGLD,Put,RGLD210319P00080000,2021-02-02 9:30AM EST,80.0,2.34,0.0,0.45,0.0,-,3,11,59.67%,111.03,0.225,0.225,0.0028125,no
RGLD,Put,RGLD210319P00085000,2021-02-12 10:21AM EST,85.0,0.16,0.0,0.6,-0.59,-78.67%,2,8,53.03%,111.03,0.3,0.16,0.0018823529411764702,no
RGLD,Put,RGLD210319P00090000,2021-02-11 3:52PM EST,90.0,0.37,0.3,0.4,0.0,-,1,22,46.34%,111.03,0.35,0.35,0.003888888888888889,no
RGLD,Put,RGLD210319P00095000,2021-02-12 10:21AM EST,95.0,0.65,0.6,0.75,-0.1,-13.33%,2,30,43.26%,111.03,0.675,0.65,0.006842105263157895,no
RGLD,Put,RGLD210319P00097500,2021-02-08 1:46PM EST,97.5,1.35,0.6,1.5,0.0,-,2,353,47.95%,111.03,1.05,1.05,0.01076923076923077,no
RGLD,Put,RGLD210319P00100000,2021-02-12 9:54AM EST,100.0,1.5,1.25,1.4,-0.1,-6.25%,2,86,40.65%,111.03,1.325,1.325,0.01325,no
RGLD,Put,RGLD210319P00105000,2021-02-12 3:35PM EST,105.0,2.55,2.35,2.75,-0.03,-1.16%,8,1058,40.33%,111.03,2.55,2.55,0.024285714285714285,no
RGLD,Put,RGLD210319P00110000,2021-02-12 1:20PM EST,110.0,4.74,4.3,4.8,-0.06,-1.25%,1,30,40.00%,111.03,4.55,4.55,0.04136363636363636,yes
RGLD,Put,RGLD210319P00115000,2021-02-12 2:31PM EST,115.0,7.3,7.3,7.6,-1.5,-17.05%,3,11,39.75%,111.03,7.449999999999998,7.3,0.06347826086956522,no
RGLD,Put,RGLD210319P00120000,2021-01-27 9:33AM EST,120.0,19.0,10.9,11.2,0.0,-,9,4,40.55%,111.03,11.05,11.05,0.09208333333333334,no
RGLD,Put,RGLD210319P00125000,2021-02-12 3:04PM EST,125.0,14.78,15.0,15.7,-2.47,-14.32%,1,1,45.63%,111.03,15.35,14.78,0.11824000000000001,no
PAAS,Call,PAAS210319C00020000,2021-02-08 2:20PM EST,20.0,13.3,12.75,15.85,0.0,-,4,8,163.87%,33.33,14.3,13.3,0.3990399039903991,no
PAAS,Call,PAAS210319C00023000,2021-02-01 9:46AM EST,23.0,16.35,9.95,11.0,0.0,-,-,1,76.76%,33.33,10.475,10.475,0.3142814281428143,no
PAAS,Call,PAAS210319C00024000,2021-02-02 10:41AM EST,24.0,8.52,9.25,10.1,0.0,-,60,76,85.45%,33.33,9.675,8.52,0.2556255625562556,no
PAAS,Call,PAAS210319C00025000,2021-02-09 11:45AM EST,25.0,8.15,8.2,8.6,0.0,-,5,76,53.71%,33.33,8.399999999999999,8.15,0.2445244524452445,no
PAAS,Call,PAAS210319C00026000,2021-02-11 11:32AM EST,26.0,7.5,7.25,8.15,0.0,-,1,51,70.51%,33.33,7.7,7.5,0.22502250225022505,no
PAAS,Call,PAAS210319C00027000,2021-02-08 3:44PM EST,27.0,6.85,6.4,7.0,0.0,-,11,271,62.50%,33.33,6.7,6.7,0.20102010201020104,no
PAAS,Call,PAAS210319C00028000,2021-02-11 1:51PM EST,28.0,5.37,5.65,6.25,0.0,-,5,1233,65.53%,33.33,5.95,5.37,0.16111611161116113,no
PAAS,Call,PAAS210319C00029000,2021-02-12 3:29PM EST,29.0,5.0,5.05,5.25,0.07,+1.42%,162,321,64.01%,33.33,5.15,5.0,0.15001500150015,no
PAAS,Call,PAAS210319C00030000,2021-02-12 12:33PM EST,30.0,4.65,4.3,4.85,0.73,+18.62%,14,634,67.97%,33.33,4.574999999999998,4.574999999999998,0.13726372637263726,no
PAAS,Call,PAAS210319C00031000,2021-02-11 3:16PM EST,31.0,3.82,3.7,3.9,0.27,+7.61%,4,349,63.92%,33.33,3.8,3.8,0.11401140114011403,no
PAAS,Call,PAAS210319C00032000,2021-02-12 2:15PM EST,32.0,3.32,3.1,3.3,0.32,+10.67%,46,5436,63.33%,33.33,3.2,3.2,0.09600960096009603,no
PAAS,Call,PAAS210319C00033000,2021-02-12 2:28PM EST,33.0,2.78,2.6,2.81,0.33,+13.47%,31,755,63.87%,33.33,2.705,2.705,0.08115811581158118,no
PAAS,Call,PAAS210319C00034000,2021-02-12 3:54PM EST,34.0,2.33,2.2,2.48,0.23,+10.95%,51,1554,66.02%,33.33,2.34,2.33,0.06990699069906993,yes
PAAS,Call,PAAS210319C00035000,2021-02-12 2:01PM EST,35.0,1.85,1.85,2.01,0.1,+5.71%,67,893,65.58%,33.33,1.93,1.85,0.05550555055505551,no
PAAS,Call,PAAS210319C00036000,2021-02-12 3:42PM EST,36.0,1.58,1.54,1.79,0.14,+9.72%,45,249,67.48%,33.33,1.665,1.58,0.047404740474047406,no
PAAS,Call,PAAS210319C00037000,2021-02-12 3:06PM EST,37.0,1.35,1.28,1.42,0.1,+8.00%,28,457,66.85%,33.33,1.35,1.35,0.040504050405040515,no
