Ticker,Type,Contract_Name,Last_Trade_Date,Strike,Last_Price,Bid,Ask,Change,Pct_Change,Volume,Open_Interest,Implied_Volatility,Ticker_Price,Avg_Price,Likely_Price,Profit_Pct,Flag
BHP,Put,BHP210219P00032500,2020-08-07 9:00AM EST,32.5,0.5,0.15,0.85,0.0,-,1,1,194.14%,66.78,0.5,0.5,0.015384615384615384,no
BHP,Put,BHP210219P00035000,2020-11-06 1:23PM EST,35.0,0.2,0.0,0.3,0.0,-,10,21,141.02%,66.78,0.15,0.15,0.004285714285714286,no
BHP,Put,BHP210219P00037500,2020-10-28 10:16AM EST,37.5,0.8,0.05,0.2,0.0,-,98,118,123.83%,66.78,0.125,0.125,0.0033333333333333327,no
BHP,Put,BHP210219P00040000,2021-01-06 10:20AM EST,40.0,0.05,0.0,4.3,0.0,-,3,203,218.56%,66.78,2.15,0.05,0.00125,no
BHP,Put,BHP210219P00042500,2021-01-19 11:03AM EST,42.5,0.05,0.0,0.65,0.0,-,30,355,118.95%,66.78,0.325,0.05,0.0011764705882352942,no
BHP,Put,BHP210219P00045000,2021-01-11 11:51AM EST,45.0,0.01,0.0,2.55,0.0,-,5,217,151.07%,66.78,1.275,0.01,0.0002222222222222222,no
BHP,Put,BHP210219P00047500,2021-01-13 11:36AM EST,47.5,0.09,0.0,0.85,0.0,-,3,202,99.95%,66.78,0.425,0.09,0.0018947368421052629,no
BHP,Put,BHP210219P00050000,2021-01-11 11:51AM EST,50.0,0.11,0.0,0.6,0.0,-,2,126,80.86%,66.78,0.3,0.11,0.0022,no
BHP,Put,BHP210219P00052500,2021-01-14 9:30AM EST,52.5,0.15,0.0,0.55,0.0,-,4,86,68.36%,66.78,0.275,0.15,0.002857142857142857,no
BHP,Put,BHP210219P00055000,2021-01-25 9:33AM EST,55.0,0.1,0.15,0.3,0.0,-,4,496,55.08%,66.78,0.225,0.1,0.0018181818181818184,no
BHP,Put,BHP210219P00057500,2021-01-27 9:50AM EST,57.5,0.29,0.3,0.45,0.0,-,1,217,51.17%,66.78,0.375,0.29,0.005043478260869565,no
BHP,Put,BHP210219P00060000,2021-01-29 2:49PM EST,60.0,0.65,0.55,0.75,0.25,+62.50%,7,278,50.68%,66.78,0.65,0.65,0.010833333333333334,no
BHP,Put,BHP210219P00062500,2021-01-28 10:23AM EST,62.5,0.64,0.95,1.65,0.0,-,2,884,55.81%,66.78,1.2999999999999998,0.64,0.01024,no
BHP,Put,BHP210219P00065000,2021-01-29 2:22PM EST,65.0,1.8,1.65,2.3,0.7,+63.64%,5,"1,110",50.56%,66.78,1.975,1.8,0.02769230769230769,yes
BHP,Put,BHP210219P00067500,2021-01-29 1:17PM EST,67.5,3.0,2.75,3.1,1.3,+76.47%,27,382,43.48%,66.78,2.925,2.925,0.04333333333333333,no
BHP,Put,BHP210219P00070000,2021-01-29 11:12AM EST,70.0,4.4,3.5,5.1,1.45,+49.15%,23,441,50.76%,66.78,4.3,4.3,0.06142857142857142,no
BHP,Put,BHP210219P00072500,2021-01-29 10:57AM EST,72.5,5.41,6.0,6.9,1.09,+25.23%,9,274,50.44%,66.78,6.45,5.41,0.07462068965517242,no
BHP,Put,BHP210219P00075000,2021-01-27 2:59PM EST,75.0,6.21,8.4,9.3,0.0,-,6,192,58.74%,66.78,8.850000000000003,6.21,0.0828,no
BHP,Put,BHP210219P00077500,2021-01-21 10:46AM EST,77.5,6.0,9.9,12.2,0.0,-,1,6,76.90%,66.78,11.05,6.0,0.07741935483870968,no
BHP,Put,BHP210219P00080000,2021-01-14 12:15PM EST,80.0,7.02,12.3,14.5,0.0,-,2,14,81.49%,66.78,13.4,7.02,0.08775,no
BHP,Put,BHP210219P00085000,2021-01-27 3:11PM EST,85.0,15.56,16.8,19.8,0.0,-,3,4,51.95%,66.78,18.3,15.56,0.18305882352941175,no
BBL,Call,BBL210219C00050000,2021-01-27 10:58AM EST,50.0,6.5,5.3,5.7,-0.6,-8.45%,1,125,52.30%,54.62,5.5,5.5,0.10069571585499816,no
BBL,Call,BBL210219C00055000,2021-01-29 12:17PM EST,55.0,2.25,1.9,2.1,-0.95,-29.69%,84,462,44.68%,54.62,2.0,2.0,0.03661662394727206,yes
BBL,Call,BBL210219C00060000,2021-01-29 3:37PM EST,60.0,0.55,0.45,0.65,-0.4,-42.11%,141,"1,155",46.00%,54.62,0.55,0.55,0.010069571585499818,no
BBL,Call,BBL210219C00065000,2021-01-29 3:34PM EST,65.0,0.15,0.05,0.45,-0.11,-42.31%,12,299,52.05%,54.62,0.25,0.15,0.002746246796045405,no
BBL,Call,BBL210219C00070000,2021-01-19 1:59PM EST,70.0,0.11,0.0,0.65,0.0,-,5,14,72.07%,54.62,0.325,0.11,0.002013914317099964,no
BBL,Put,BBL210219P00045000,2021-01-25 11:34AM EST,45.0,0.15,0.0,0.75,0.0,-,3,3,65.63%,54.62,0.375,0.15,0.0033333333333333327,no
BBL,Put,BBL210219P00050000,2021-01-26 10:11AM EST,50.0,0.3,0.7,0.8,0.0,-,1,356,50.15%,54.62,0.75,0.3,0.006,yes
BBL,Put,BBL210219P00055000,2021-01-28 2:16PM EST,55.0,2.4,2.35,2.7,0.9,+60.00%,74,703,48.98%,54.62,2.5250000000000004,2.4,0.04363636363636363,no
BBL,Put,BBL210219P00060000,2021-01-26 12:04PM EST,60.0,4.5,5.7,6.2,0.0,-,4,563,50.49%,54.62,5.95,4.5,0.075,no
BBL,Put,BBL210219P00065000,2021-01-07 1:13PM EST,65.0,6.26,10.0,10.9,0.0,-,-,2,63.28%,54.62,10.45,6.26,0.0963076923076923,no
LIN,Call,LIN210219C00200000,2021-01-08 11:22AM EST,200.0,70.9,44.0,48.5,0.0,-,1,1,57.74%,245.4,46.25,46.25,0.1884678076609617,no
LIN,Call,LIN210219C00220000,2021-01-15 1:03PM EST,220.0,36.99,25.7,29.4,0.0,-,1,2,59.55%,245.4,27.55,27.55,0.11226568867155663,no
LIN,Call,LIN210219C00230000,2021-01-25 2:02PM EST,230.0,21.6,17.5,19.3,0.0,-,2,4,43.82%,245.4,18.4,18.4,0.07497962510187449,no
LIN,Call,LIN210219C00240000,2021-01-28 10:28AM EST,240.0,15.5,9.3,14.0,0.0,-,2,15,48.96%,245.4,11.65,11.65,0.047473512632436835,no
LIN,Call,LIN210219C00250000,2021-01-29 3:35PM EST,250.0,6.7,3.0,6.1,-1.1,-14.10%,63,506,35.44%,245.4,4.55,4.55,0.018541157294213528,yes
LIN,Call,LIN210219C00260000,2021-01-29 3:39PM EST,260.0,3.0,2.65,3.8,-0.84,-21.87%,78,708,39.60%,245.4,3.225,3.0,0.012224938875305624,no
LIN,Call,LIN210219C00270000,2021-01-29 3:47PM EST,270.0,1.1,0.75,1.25,-0.4,-26.67%,10,"1,119",34.86%,245.4,1.0,1.0,0.004074979625101874,no
LIN,Call,LIN210219C00280000,2021-01-29 12:00PM EST,280.0,0.5,0.4,0.6,-0.2,-28.57%,8,"1,909",36.60%,245.4,0.5,0.5,0.002037489812550937,no
LIN,Call,LIN210219C00290000,2021-01-27 10:53AM EST,290.0,0.21,0.0,1.95,0.0,-,6,111,58.36%,245.4,0.975,0.21,0.0008557457212713936,no
LIN,Call,LIN210219C00300000,2021-01-27 1:27PM EST,300.0,0.2,0.05,0.65,0.0,-,1,49,51.54%,245.4,0.35000000000000003,0.2,0.000814995925020375,no
LIN,Call,LIN210219C00310000,2021-01-26 10:28AM EST,310.0,0.05,0.0,1.4,0.0,-,10,35,58.84%,245.4,0.7,0.05,0.00020374898125509371,no
LIN,Call,LIN210219C00320000,2021-01-13 2:16PM EST,320.0,0.12,0.0,1.35,0.0,-,3,7,64.60%,245.4,0.675,0.12,0.0004889975550122249,no
LIN,Call,LIN210219C00330000,2021-01-07 11:12AM EST,330.0,0.15,0.0,4.3,0.0,-,-,1,89.89%,245.4,2.15,0.15,0.0006112469437652813,no
LIN,Put,LIN210219P00190000,2020-12-18 9:44AM EST,190.0,0.45,0.05,0.25,0.0,-,35,35,51.07%,245.4,0.15,0.15,0.0007894736842105263,no
LIN,Put,LIN210219P00195000,2021-01-26 10:16AM EST,195.0,0.08,0.0,4.7,0.0,-,100,120,81.91%,245.4,2.35,0.08,0.0004102564102564103,no
LIN,Put,LIN210219P00200000,2021-01-27 3:14PM EST,200.0,0.55,0.0,4.8,0.0,-,1,36,75.61%,245.4,2.4,0.55,0.0027500000000000003,no
LIN,Put,LIN210219P00210000,2021-01-28 1:14PM EST,210.0,1.06,0.0,4.4,0.11,+11.58%,4,76,60.47%,245.4,2.2,1.06,0.005047619047619047,no
LIN,Put,LIN210219P00220000,2021-01-28 1:14PM EST,220.0,1.15,0.45,4.6,0.0,-,55,158,63.26%,245.4,2.525,1.15,0.005227272727272727,no
LIN,Put,LIN210219P00230000,2021-01-29 3:44PM EST,230.0,2.55,1.8,2.7,0.6,+30.77%,366,"1,924",36.96%,245.4,2.25,2.25,0.009782608695652176,no
LIN,Put,LIN210219P00240000,2021-01-29 3:29PM EST,240.0,5.13,4.3,6.9,1.49,+40.93%,67,544,41.28%,245.4,5.6,5.13,0.021375,yes
LIN,Put,LIN210219P00250000,2021-01-28 2:28PM EST,250.0,9.0,8.9,10.7,1.4,+18.42%,3,"1,015",35.44%,245.4,9.8,9.0,0.036000000000000004,no
LIN,Put,LIN210219P00260000,2021-01-29 3:29PM EST,260.0,15.96,16.5,20.0,4.31,+37.00%,4,290,47.60%,245.4,18.25,15.96,0.061384615384615385,no
LIN,Put,LIN210219P00270000,2021-01-25 12:07PM EST,270.0,23.88,22.5,26.1,0.33,+1.40%,4,188,36.87%,245.4,24.3,23.88,0.08844444444444444,no
LIN,Put,LIN210219P00280000,2021-01-15 1:52PM EST,280.0,22.5,32.0,35.4,0.0,-,1,13,39.09%,245.4,33.7,22.5,0.08035714285714286,no
LIN,Put,LIN210219P00290000,2021-01-19 10:41AM EST,290.0,30.58,41.5,45.5,0.0,-,1,10,47.95%,245.4,43.5,30.58,0.10544827586206897,no
VALE,Call,VALE210219C00005000,2021-01-19 12:05AM EST,5.0,13.24,9.35,13.3,0.0,-,-,3,325.78%,16.15,11.325,11.325,0.7012383900928792,no
VALE,Call,VALE210219C00009000,2021-01-12 10:42AM EST,9.0,9.79,5.3,9.35,0.0,-,5,5,176.56%,16.15,7.324999999999998,7.324999999999998,0.4535603715170279,no
VALE,Call,VALE210219C00011000,2021-01-21 9:53AM EST,11.0,6.3,3.3,7.35,0.0,-,1,10,125.78%,16.15,5.324999999999998,5.324999999999998,0.3297213622291021,no
VALE,Call,VALE210219C00012000,2021-01-27 10:41AM EST,12.0,4.38,2.41,5.8,-0.22,-4.78%,2,57,258.40%,16.15,4.105,4.105,0.2541795665634675,no
VALE,Call,VALE210219C00013000,2021-01-22 3:50PM EST,13.0,4.3,2.58,3.95,0.0,-,1,39,72.27%,16.15,3.265,3.265,0.20216718266253872,no
VALE,Call,VALE210219C00014000,2021-01-25 11:42AM EST,14.0,2.95,1.79,3.05,0.0,-,34,235,71.09%,16.15,2.42,2.42,0.1498452012383901,no
VALE,Call,VALE210219C00014500,2021-01-19 2:29PM EST,14.5,2.5,1.04,2.53,0.0,-,2,7,109.96%,16.15,1.785,1.785,0.1105263157894737,no
VALE,Call,VALE210219C00015000,2021-01-29 2:07PM EST,15.0,1.59,1.5,1.88,-0.36,-18.46%,79,329,69.73%,16.15,1.69,1.59,0.09845201238390094,no
VALE,Call,VALE210219C00015500,2021-01-22 9:30AM EST,15.5,1.85,1.01,1.69,0.0,-,2,2,67.19%,16.15,1.35,1.35,0.08359133126934985,no
VALE,Call,VALE210219C00016000,2021-01-29 3:53PM EST,16.0,0.94,0.94,1.03,-0.39,-29.32%,78,"2,704",60.55%,16.15,0.985,0.94,0.05820433436532507,no
VALE,Call,VALE210219C00016500,2021-01-29 3:48PM EST,16.5,0.76,0.66,0.76,-0.39,-33.91%,213,468,57.42%,16.15,0.71,0.71,0.04396284829721362,yes
VALE,Call,VALE210219C00017000,2021-01-29 3:49PM EST,17.0,0.56,0.52,0.56,-0.2,-26.32%,"1,329","14,516",58.40%,16.15,0.54,0.54,0.033436532507739945,no
VALE,Call,VALE210219C00017500,2021-01-29 1:01PM EST,17.5,0.39,0.39,0.45,-0.25,-39.06%,69,630,60.25%,16.15,0.42,0.39,0.024148606811145515,no
VALE,Call,VALE210219C00018000,2021-01-29 3:54PM EST,18.0,0.31,0.29,0.33,-0.12,-27.91%,709,"23,583",60.74%,16.15,0.31,0.31,0.019195046439628483,no
VALE,Call,VALE210219C00018500,2021-01-29 2:43PM EST,18.5,0.25,0.22,0.28,-0.09,-26.47%,202,374,63.48%,16.15,0.25,0.25,0.015479876160990712,no
VALE,Call,VALE210219C00019000,2021-01-29 3:56PM EST,19.0,0.18,0.17,0.2,-0.07,-28.00%,"2,969","68,364",64.06%,16.15,0.185,0.18,0.011145510835913313,no
VALE,Call,VALE210219C00019500,2021-01-29 3:26PM EST,19.5,0.15,0.12,0.18,-0.11,-42.31%,35,61,66.41%,16.15,0.15,0.15,0.009287925696594429,no
VALE,Call,VALE210219C00020000,2021-01-29 3:46PM EST,20.0,0.12,0.11,0.13,-0.04,-25.00%,754,"29,966",68.36%,16.15,0.12,0.12,0.007430340557275542,no
VALE,Call,VALE210219C00020500,2021-01-29 1:54PM EST,20.5,0.11,0.07,0.18,-0.01,-8.33%,25,122,74.61%,16.15,0.125,0.11,0.006811145510835914,no
VALE,Call,VALE210219C00021000,2021-01-29 3:23PM EST,21.0,0.09,0.08,0.09,-0.01,-10.00%,"2,133","74,895",73.05%,16.15,0.08499999999999999,0.08499999999999999,0.005263157894736842,no
VALE,Call,VALE210219C00021500,2021-01-28 3:22PM EST,21.5,0.4,0.03,0.11,0.0,-,1,3,75.00%,16.15,0.07,0.07,0.0043343653250774005,no
VALE,Call,VALE210219C00022000,2021-01-29 1:38PM EST,22.0,0.07,0.06,0.08,0.0,-,9,"2,585",79.30%,16.15,0.07,0.07,0.0043343653250774005,no
VALE,Call,VALE210219C00022500,2021-01-27 12:21PM EST,22.5,0.12,0.05,0.54,0.0,-,3,7,118.16%,16.15,0.29500000000000004,0.12,0.007430340557275542,no
VALE,Call,VALE210219C00023000,2021-01-29 10:48AM EST,23.0,0.06,0.03,0.06,-0.04,-40.00%,65,"5,754",81.25%,16.15,0.045,0.045,0.0027863777089783283,no
VALE,Call,VALE210219C00024000,2021-01-29 11:27AM EST,24.0,0.02,0.01,0.05,0.0,-,2,"5,502",83.59%,16.15,0.03,0.02,0.001238390092879257,no
VALE,Call,VALE210219C00025000,2021-01-29 2:52PM EST,25.0,0.03,0.02,0.03,-0.01,-25.00%,32,"6,893",87.50%,16.15,0.025,0.025,0.0015479876160990715,no
VALE,Put,VALE210219P00010000,2021-01-07 11:39AM EST,10.0,0.12,0.0,0.59,0.0,-,-,3,173.05%,16.15,0.295,0.12,0.012,no
VALE,Put,VALE210219P00011000,2021-01-27 9:30AM EST,11.0,0.08,0.0,0.05,0.0,-,5,68,84.38%,16.15,0.025,0.025,0.002272727272727273,no
VALE,Put,VALE210219P00012000,2021-01-05 3:46PM EST,12.0,0.04,0.0,2.17,0.0,-,66,107,205.86%,16.15,1.085,0.04,0.0033333333333333327,no
VALE,Put,VALE210219P00013000,2021-01-29 1:00PM EST,13.0,0.11,0.04,0.25,-0.02,-15.38%,1,408,76.95%,16.15,0.145,0.11,0.008461538461538461,no
VALE,Put,VALE210219P00014000,2021-01-29 11:49AM EST,14.0,0.19,0.16,0.23,0.04,+26.67%,134,"3,793",62.89%,16.15,0.195,0.19,0.013571428571428571,no
VALE,Put,VALE210219P00014500,2021-01-25 1:50PM EST,14.5,0.17,0.24,0.45,0.0,-,1,3,66.60%,16.15,0.345,0.17,0.011724137931034485,no
VALE,Put,VALE210219P00015000,2021-01-29 3:40PM EST,15.0,0.4,0.34,0.47,0.1,+33.33%,28,"3,945",59.18%,16.15,0.405,0.4,0.02666666666666667,no
VALE,Put,VALE210219P00015500,2021-01-29 3:22PM EST,15.5,0.51,0.39,0.64,0.08,+18.60%,6,6,54.10%,16.15,0.515,0.51,0.032903225806451615,no
VALE,Put,VALE210219P00016000,2021-01-29 3:40PM EST,16.0,0.8,0.74,0.81,0.24,+42.86%,"1,646","6,575",56.54%,16.15,0.775,0.775,0.0484375,yes
VALE,Put,VALE210219P00016500,2021-01-29 11:34AM EST,16.5,1.07,1.01,1.09,0.34,+46.58%,21,767,56.64%,16.15,1.05,1.05,0.06363636363636364,no
VALE,Put,VALE210219P00017000,2021-01-29 3:51PM EST,17.0,1.39,1.15,1.6,0.42,+43.30%,66,"11,959",57.23%,16.15,1.375,1.375,0.08088235294117647,no
VALE,Put,VALE210219P00017500,2021-01-29 11:25AM EST,17.5,1.61,1.3,2.22,0.61,+61.00%,15,581,59.57%,16.15,1.7600000000000002,1.61,0.092,no
VALE,Put,VALE210219P00018000,2021-01-29 3:50PM EST,18.0,2.14,2.08,2.26,0.34,+18.89%,9,"5,664",61.52%,16.15,2.17,2.14,0.11888888888888888,no
VALE,Put,VALE210219P00018500,2021-01-27 2:50PM EST,18.5,2.36,2.52,4.5,0.0,-,25,25,132.52%,16.15,3.51,2.36,0.12756756756756754,no
VALE,Put,VALE210219P00019000,2021-01-28 1:23PM EST,19.0,2.84,2.81,3.4,0.31,+12.25%,2,"2,796",71.29%,16.15,3.105,2.84,0.14947368421052631,no
VALE,Put,VALE210219P00020000,2021-01-27 11:16AM EST,20.0,3.9,3.35,5.5,-0.5,-11.36%,2,"10,781",114.26%,16.15,4.425,3.9,0.195,no
VALE,Put,VALE210219P00021000,2021-01-12 2:30PM EST,21.0,2.75,4.35,6.7,0.0,-,33,459,136.52%,16.15,5.525,2.75,0.13095238095238096,no
VALE,Put,VALE210219P00022000,2021-01-08 1:53PM EST,22.0,3.65,5.3,7.75,0.0,-,6,6,149.41%,16.15,6.525,3.65,0.1659090909090909,no
VALE,Put,VALE210219P00023000,2021-01-08 10:07AM EST,23.0,4.57,6.25,8.75,0.0,-,4,4,158.98%,16.15,7.5,4.57,0.19869565217391305,no
VALE,Put,VALE210219P00024000,2021-01-08 3:53PM EST,24.0,5.26,7.15,9.4,0.0,-,25,25,148.05%,16.15,8.275,5.26,0.21916666666666665,no
APD,Call,APD210219C00180000,2020-12-30 1:25PM EST,180.0,91.0,82.0,91.5,0.0,-,180,0,147.36%,266.76,86.75,86.75,0.3251986804618384,no
APD,Call,APD210219C00240000,2020-12-17 2:53PM EST,240.0,32.0,47.2,54.5,0.0,-,2,2,152.64%,266.76,50.85,32.0,0.1199580146948568,no
APD,Call,APD210219C00250000,2021-01-29 11:43AM EST,250.0,20.93,19.8,20.7,-5.53,-20.90%,7,12,42.32%,266.76,20.25,20.25,0.07591093117408908,no
APD,Call,APD210219C00260000,2021-01-26 10:44AM EST,260.0,22.4,13.0,13.5,0.0,-,1,28,39.65%,266.76,13.25,13.25,0.049670115459589145,no
APD,Call,APD210219C00270000,2021-01-29 12:05PM EST,270.0,8.3,7.7,8.4,-4.9,-37.12%,17,126,39.66%,266.76,8.05,8.05,0.03017693807167492,yes
APD,Call,APD210219C00280000,2021-01-29 2:58PM EST,280.0,5.1,4.6,5.3,-2.3,-31.08%,28,158,41.68%,266.76,4.949999999999998,4.949999999999998,0.01855600539811066,no
APD,Call,APD210219C00290000,2021-01-29 12:24PM EST,290.0,2.8,2.4,3.0,-1.7,-37.78%,17,483,41.96%,266.76,2.7,2.7,0.010121457489878544,no
APD,Call,APD210219C00300000,2021-01-29 12:33PM EST,300.0,1.35,0.4,1.65,-0.52,-27.81%,5,"10,195",42.55%,266.76,1.025,1.025,0.003842405158194632,no
APD,Call,APD210219C00310000,2021-01-29 2:06PM EST,310.0,0.82,0.45,0.95,-0.22,-21.15%,2,"2,568",43.97%,266.76,0.7,0.7,0.0026240815714499927,no
APD,Call,APD210219C00320000,2021-01-29 2:19PM EST,320.0,0.3,0.05,2.0,-0.13,-30.23%,5,331,51.69%,266.76,1.025,0.3,0.0011246063877642825,no
APD,Call,APD210219C00330000,2021-01-25 10:44AM EST,330.0,0.2,0.0,0.4,0.0,-,11,95,48.54%,266.76,0.2,0.2,0.0007497375918428551,no
APD,Call,APD210219C00340000,2021-01-19 1:31PM EST,340.0,0.21,0.0,0.9,0.0,-,1,2,55.08%,266.76,0.45,0.21,0.0007872244714349978,no
APD,Call,APD210219C00350000,2021-01-19 10:52AM EST,350.0,0.08,0.0,0.85,0.0,-,18,16,59.81%,266.76,0.425,0.08,0.00029989503673714203,no
APD,Call,APD210219C00370000,2021-01-21 12:28PM EST,370.0,0.05,0.0,5.0,0.0,-,1,1,98.17%,266.76,2.5,0.05,0.00018743439796071378,no
APD,Call,APD210219C00390000,2021-01-19 9:46AM EST,390.0,0.05,0.0,5.0,0.0,-,-,10,109.40%,266.76,2.5,0.05,0.00018743439796071378,no
APD,Put,APD210219P00190000,2020-12-21 11:00AM EST,190.0,0.45,0.0,0.25,0.0,-,-,10,63.28%,266.76,0.125,0.125,0.0006578947368421052,no
APD,Put,APD210219P00210000,2021-01-19 9:30AM EST,210.0,0.1,0.0,1.75,0.0,-,1,9,64.75%,266.76,0.875,0.1,0.0004761904761904762,no
APD,Put,APD210219P00220000,2021-01-29 1:19PM EST,220.0,0.55,0.3,1.3,0.43,+358.33%,1,25,53.32%,266.76,0.8,0.55,0.0025,no
APD,Put,APD210219P00230000,2021-01-29 2:19PM EST,230.0,1.0,0.6,4.9,0.47,+88.68%,5,123,61.13%,266.76,2.75,1.0,0.004347826086956522,no
APD,Put,APD210219P00240000,2021-01-29 1:17PM EST,240.0,1.95,1.9,2.8,0.9,+85.71%,48,81,49.01%,266.76,2.35,1.95,0.008125,no
APD,Put,APD210219P00250000,2021-01-29 3:43PM EST,250.0,3.6,3.3,4.6,1.9,+111.76%,31,376,45.67%,266.76,3.95,3.6,0.0144,no
APD,Put,APD210219P00260000,2021-01-29 2:49PM EST,260.0,6.3,6.3,6.8,3.5,+125.00%,48,771,39.91%,266.76,6.55,6.3,0.024230769230769233,yes
APD,Put,APD210219P00270000,2021-01-29 3:57PM EST,270.0,10.5,11.2,11.7,4.4,+72.13%,18,467,39.91%,266.76,11.45,10.5,0.03888888888888889,no
APD,Put,APD210219P00280000,2021-01-29 10:29AM EST,280.0,16.09,16.2,18.4,5.09,+46.27%,11,153,41.07%,266.76,17.299999999999994,16.09,0.05746428571428571,no
APD,Put,APD210219P00290000,2021-01-27 10:02AM EST,290.0,23.69,25.3,26.4,1.15,+5.10%,1,89,42.85%,266.76,25.85,23.69,0.08168965517241379,no
APD,Put,APD210219P00300000,2021-01-25 12:23PM EST,300.0,23.0,31.5,35.2,0.0,-,1,22,44.85%,266.76,33.35,23.0,0.07666666666666666,no
APD,Put,APD210219P00310000,2021-01-07 3:49PM EST,310.0,27.1,39.1,47.3,0.0,-,-,12,67.00%,266.76,43.2,27.1,0.08741935483870968,no
APD,Put,APD210219P00320000,2021-01-06 11:02AM EST,320.0,32.9,50.5,54.4,0.0,-,-,0,53.20%,266.76,52.45,32.9,0.1028125,no
